timestamp,datetime,step,card,VRAM%,GPU%,
1727039273.3801126,2024-09-22 21:07:53,0,4,77.0,18.0
1727039273.3801126,2024-09-22 21:07:53,0,5,77.0,17.0
1727039273.3801126,2024-09-22 21:07:53,0,6,77.0,16.0
1727039273.3801126,2024-09-22 21:07:53,0,7,77.0,15.0
1727039274.5323439,2024-09-22 21:07:54,0,0,77.0,26.0
1727039274.5323439,2024-09-22 21:07:54,0,1,77.0,21.0
1727039274.5323439,2024-09-22 21:07:54,0,2,77.0,20.0
1727039274.5323439,2024-09-22 21:07:54,0,3,77.0,18.0
1727039274.5323439,2024-09-22 21:07:54,0,4,77.0,17.0
1727039274.5323439,2024-09-22 21:07:54,0,5,77.0,17.0
1727039274.5323439,2024-09-22 21:07:54,0,6,77.0,16.0
1727039274.5323439,2024-09-22 21:07:54,0,7,77.0,15.0
1727039275.6852002,2024-09-22 21:07:55,0,0,77.0,27.0
1727039275.6852002,2024-09-22 21:07:55,0,1,77.0,22.0
1727039275.6852002,2024-09-22 21:07:55,0,2,77.0,20.0
1727039275.6852002,2024-09-22 21:07:55,0,3,77.0,19.0
1727039275.6852002,2024-09-22 21:07:55,0,4,77.0,18.0
1727039275.6852002,2024-09-22 21:07:55,0,5,77.0,17.0
1727039275.6852002,2024-09-22 21:07:55,0,6,77.0,16.0
1727039275.6852002,2024-09-22 21:07:55,0,7,77.0,15.0
1727039276.8394244,2024-09-22 21:07:56,0,0,77.0,28.0
1727039276.8394244,2024-09-22 21:07:56,0,1,77.0,23.0
1727039276.8394244,2024-09-22 21:07:56,0,2,77.0,22.0
1727039276.8394244,2024-09-22 21:07:56,0,3,77.0,20.0
1727039276.8394244,2024-09-22 21:07:56,0,4,77.0,19.0
1727039276.8394244,2024-09-22 21:07:56,0,5,77.0,18.0
1727039276.8394244,2024-09-22 21:07:56,0,6,77.0,18.0
1727039276.8394244,2024-09-22 21:07:56,0,7,77.0,17.0
1727039277.9902756,2024-09-22 21:07:57,0,0,77.0,26.0
1727039277.9902756,2024-09-22 21:07:57,0,1,77.0,23.0
1727039277.9902756,2024-09-22 21:07:57,0,2,77.0,21.0
1727039277.9902756,2024-09-22 21:07:57,0,3,77.0,20.0
1727039277.9902756,2024-09-22 21:07:57,0,4,77.0,19.0
1727039277.9902756,2024-09-22 21:07:57,0,5,77.0,18.0
1727039277.9902756,2024-09-22 21:07:57,0,6,77.0,17.0
1727039277.9902756,2024-09-22 21:07:57,0,7,77.0,17.0
1727039279.1448991,2024-09-22 21:07:59,0,0,77.0,27.0
1727039279.1448991,2024-09-22 21:07:59,0,1,77.0,23.0
1727039279.1448991,2024-09-22 21:07:59,0,2,77.0,21.0
1727039279.1448991,2024-09-22 21:07:59,0,3,77.0,20.0
1727039279.1448991,2024-09-22 21:07:59,0,4,77.0,18.0
1727039279.1448991,2024-09-22 21:07:59,0,5,77.0,18.0
1727039279.1448991,2024-09-22 21:07:59,0,6,77.0,17.0
1727039279.1448991,2024-09-22 21:07:59,0,7,77.0,16.0
1727039280.2978399,2024-09-22 21:08:00,0,0,77.0,17.0
1727039280.2978399,2024-09-22 21:08:00,0,1,77.0,14.0
1727039280.2978399,2024-09-22 21:08:00,0,2,77.0,13.0
1727039280.2978399,2024-09-22 21:08:00,0,3,77.0,12.0
1727039280.2978399,2024-09-22 21:08:00,0,4,77.0,11.0
1727039280.2978399,2024-09-22 21:08:00,0,5,77.0,11.0
1727039280.2978399,2024-09-22 21:08:00,0,6,77.0,10.0
1727039280.2978399,2024-09-22 21:08:00,0,7,77.0,10.0
1727039281.4484267,2024-09-22 21:08:01,0,0,77.0,26.0
1727039281.4484267,2024-09-22 21:08:01,0,1,77.0,21.0
1727039281.4484267,2024-09-22 21:08:01,0,2,77.0,20.0
1727039281.4484267,2024-09-22 21:08:01,0,3,77.0,18.0
1727039281.4484267,2024-09-22 21:08:01,0,4,77.0,18.0
1727039281.4484267,2024-09-22 21:08:01,0,5,77.0,17.0
1727039281.4484267,2024-09-22 21:08:01,0,6,77.0,16.0
1727039281.4484267,2024-09-22 21:08:01,0,7,77.0,15.0
1727039282.6030467,2024-09-22 21:08:02,0,0,77.0,26.0
1727039282.6030467,2024-09-22 21:08:02,0,1,77.0,22.0
1727039282.6030467,2024-09-22 21:08:02,0,2,77.0,20.0
1727039282.6030467,2024-09-22 21:08:02,0,3,77.0,19.0
1727039282.6030467,2024-09-22 21:08:02,0,4,77.0,18.0
1727039282.6030467,2024-09-22 21:08:02,0,5,77.0,17.0
1727039282.6030467,2024-09-22 21:08:02,0,6,77.0,15.0
1727039282.6030467,2024-09-22 21:08:02,0,7,77.0,15.0
1727039283.7583003,2024-09-22 21:08:03,0,0,77.0,3.0
1727039283.7583003,2024-09-22 21:08:03,0,1,77.0,3.0
1727039283.7583003,2024-09-22 21:08:03,0,2,77.0,2.0
1727039283.7583003,2024-09-22 21:08:03,0,3,77.0,2.0
1727039283.7583003,2024-09-22 21:08:03,0,4,77.0,2.0
1727039283.7583003,2024-09-22 21:08:03,0,5,77.0,2.0
1727039283.7583003,2024-09-22 21:08:03,0,6,77.0,2.0
1727039283.7583003,2024-09-22 21:08:03,0,7,77.0,2.0
1727039284.9089437,2024-09-22 21:08:04,0,0,77.0,2.0
1727039284.9089437,2024-09-22 21:08:04,0,1,77.0,2.0
1727039284.9089437,2024-09-22 21:08:04,0,2,77.0,1.0
1727039284.9089437,2024-09-22 21:08:04,0,3,77.0,1.0
1727039284.9089437,2024-09-22 21:08:04,0,4,77.0,1.0
1727039284.9089437,2024-09-22 21:08:04,0,5,77.0,1.0
1727039284.9089437,2024-09-22 21:08:04,0,6,77.0,1.0
1727039284.9089437,2024-09-22 21:08:04,0,7,77.0,1.0
1727039286.059145,2024-09-22 21:08:06,0,0,77.0,25.0
1727039286.059145,2024-09-22 21:08:06,0,1,77.0,24.0
1727039286.059145,2024-09-22 21:08:06,0,2,77.0,23.0
1727039286.059145,2024-09-22 21:08:06,0,3,77.0,22.0
1727039286.059145,2024-09-22 21:08:06,0,4,77.0,21.0
1727039286.059145,2024-09-22 21:08:06,0,5,77.0,20.0
1727039286.059145,2024-09-22 21:08:06,0,6,77.0,19.0
1727039286.059145,2024-09-22 21:08:06,0,7,77.0,18.0
1727039287.2101588,2024-09-22 21:08:07,0,0,77.0,31.0
1727039287.2101588,2024-09-22 21:08:07,0,1,77.0,30.0
1727039287.2101588,2024-09-22 21:08:07,0,2,77.0,27.0
1727039287.2101588,2024-09-22 21:08:07,0,3,77.0,26.0
1727039287.2101588,2024-09-22 21:08:07,0,4,77.0,24.0
1727039287.2101588,2024-09-22 21:08:07,0,5,77.0,24.0
1727039287.2101588,2024-09-22 21:08:07,0,6,77.0,22.0
1727039287.2101588,2024-09-22 21:08:07,0,7,77.0,21.0
1727039288.361289,2024-09-22 21:08:08,0,0,77.0,30.0
1727039288.361289,2024-09-22 21:08:08,0,1,77.0,29.0
1727039288.361289,2024-09-22 21:08:08,0,2,77.0,27.0
1727039288.361289,2024-09-22 21:08:08,0,3,77.0,25.0
1727039288.361289,2024-09-22 21:08:08,0,4,77.0,23.0
1727039288.361289,2024-09-22 21:08:08,0,5,77.0,23.0
1727039288.361289,2024-09-22 21:08:08,0,6,77.0,22.0
1727039288.361289,2024-09-22 21:08:08,0,7,77.0,20.0
1727039289.5128942,2024-09-22 21:08:09,0,0,77.0,30.0
1727039289.5128942,2024-09-22 21:08:09,0,1,77.0,29.0
1727039289.5128942,2024-09-22 21:08:09,0,2,77.0,26.0
1727039289.5128942,2024-09-22 21:08:09,0,3,77.0,25.0
1727039289.5128942,2024-09-22 21:08:09,0,4,77.0,24.0
1727039289.5128942,2024-09-22 21:08:09,0,5,77.0,23.0
1727039289.5128942,2024-09-22 21:08:09,0,6,77.0,22.0
1727039289.5128942,2024-09-22 21:08:09,0,7,77.0,21.0
1727039290.6651595,2024-09-22 21:08:10,0,0,77.0,32.0
1727039290.6651595,2024-09-22 21:08:10,0,1,77.0,29.0
1727039290.6651595,2024-09-22 21:08:10,0,2,77.0,27.0
1727039290.6651595,2024-09-22 21:08:10,0,3,77.0,26.0
1727039290.6651595,2024-09-22 21:08:10,0,4,77.0,25.0
1727039290.6651595,2024-09-22 21:08:10,0,5,77.0,24.0
1727039290.6651595,2024-09-22 21:08:10,0,6,77.0,23.0
1727039290.6651595,2024-09-22 21:08:10,0,7,77.0,22.0
1727039291.8178053,2024-09-22 21:08:11,0,0,77.0,30.0
1727039291.8178053,2024-09-22 21:08:11,0,1,77.0,29.0
1727039291.8178053,2024-09-22 21:08:11,0,2,77.0,26.0
1727039291.8178053,2024-09-22 21:08:11,0,3,77.0,24.0
1727039291.8178053,2024-09-22 21:08:11,0,4,77.0,23.0
1727039291.8178053,2024-09-22 21:08:11,0,5,77.0,22.0
1727039291.8178053,2024-09-22 21:08:11,0,6,77.0,21.0
1727039291.8178053,2024-09-22 21:08:11,0,7,77.0,20.0
1727039292.9706662,2024-09-22 21:08:12,0,0,77.0,30.0
1727039292.9706662,2024-09-22 21:08:12,0,1,77.0,29.0
1727039292.9706662,2024-09-22 21:08:12,0,2,77.0,27.0
1727039292.9706662,2024-09-22 21:08:12,0,3,77.0,24.0
1727039292.9706662,2024-09-22 21:08:12,0,4,77.0,23.0
1727039292.9706662,2024-09-22 21:08:12,0,5,77.0,23.0
1727039292.9706662,2024-09-22 21:08:12,0,6,77.0,22.0
1727039292.9706662,2024-09-22 21:08:12,0,7,77.0,20.0
1727039294.1253161,2024-09-22 21:08:14,0,0,77.0,30.0
1727039294.1253161,2024-09-22 21:08:14,0,1,77.0,29.0
1727039294.1253161,2024-09-22 21:08:14,0,2,77.0,26.0
1727039294.1253161,2024-09-22 21:08:14,0,3,77.0,25.0
1727039294.1253161,2024-09-22 21:08:14,0,4,77.0,23.0
1727039294.1253161,2024-09-22 21:08:14,0,5,77.0,23.0
1727039294.1253161,2024-09-22 21:08:14,0,6,77.0,22.0
1727039294.1253161,2024-09-22 21:08:14,0,7,77.0,20.0
1727039295.2772818,2024-09-22 21:08:15,0,0,77.0,32.0
1727039295.2772818,2024-09-22 21:08:15,0,1,77.0,30.0
1727039295.2772818,2024-09-22 21:08:15,0,2,77.0,28.0
1727039295.2772818,2024-09-22 21:08:15,0,3,77.0,26.0
1727039295.2772818,2024-09-22 21:08:15,0,4,77.0,25.0
1727039295.2772818,2024-09-22 21:08:15,0,5,77.0,24.0
1727039295.2772818,2024-09-22 21:08:15,0,6,77.0,23.0
1727039295.2772818,2024-09-22 21:08:15,0,7,77.0,22.0
1727039296.4290042,2024-09-22 21:08:16,0,0,77.0,32.0
1727039296.4290042,2024-09-22 21:08:16,0,1,77.0,30.0
1727039296.4290042,2024-09-22 21:08:16,0,2,77.0,28.0
1727039296.4290042,2024-09-22 21:08:16,0,3,77.0,26.0
1727039296.4290042,2024-09-22 21:08:16,0,4,77.0,25.0
1727039296.4290042,2024-09-22 21:08:16,0,5,77.0,24.0
1727039296.4290042,2024-09-22 21:08:16,0,6,77.0,23.0
1727039296.4290042,2024-09-22 21:08:16,0,7,77.0,21.0
1727039297.5816724,2024-09-22 21:08:17,0,0,77.0,32.0
1727039297.5816724,2024-09-22 21:08:17,0,1,77.0,30.0
1727039297.5816724,2024-09-22 21:08:17,0,2,77.0,28.0
1727039297.5816724,2024-09-22 21:08:17,0,3,77.0,27.0
1727039297.5816724,2024-09-22 21:08:17,0,4,77.0,25.0
1727039297.5816724,2024-09-22 21:08:17,0,5,77.0,24.0
1727039297.5816724,2024-09-22 21:08:17,0,6,77.0,23.0
1727039297.5816724,2024-09-22 21:08:17,0,7,77.0,22.0
1727039298.7323744,2024-09-22 21:08:18,0,0,77.0,5.0
1727039298.7323744,2024-09-22 21:08:18,0,1,77.0,4.0
1727039298.7323744,2024-09-22 21:08:18,0,2,77.0,4.0
1727039298.7323744,2024-09-22 21:08:18,0,3,77.0,4.0
1727039298.7323744,2024-09-22 21:08:18,0,4,77.0,3.0
1727039298.7323744,2024-09-22 21:08:18,0,5,77.0,3.0
1727039298.7323744,2024-09-22 21:08:18,0,6,77.0,3.0
1727039298.7323744,2024-09-22 21:08:18,0,7,77.0,3.0
1727039299.8830912,2024-09-22 21:08:19,0,0,77.0,36.0
1727039299.8830912,2024-09-22 21:08:19,0,1,77.0,33.0
1727039299.8830912,2024-09-22 21:08:19,0,2,77.0,32.0
1727039299.8830912,2024-09-22 21:08:19,0,3,77.0,31.0
1727039299.8830912,2024-09-22 21:08:19,0,4,77.0,29.0
1727039299.8830912,2024-09-22 21:08:19,0,5,77.0,28.0
1727039299.8830912,2024-09-22 21:08:19,0,6,77.0,27.0
1727039299.8830912,2024-09-22 21:08:19,0,7,77.0,25.0
1727039301.0340483,2024-09-22 21:08:21,1,0,77.0,26.0
1727039301.0340483,2024-09-22 21:08:21,1,1,77.0,22.0
1727039301.0340483,2024-09-22 21:08:21,1,2,77.0,20.0
1727039301.0340483,2024-09-22 21:08:21,1,3,77.0,18.0
1727039301.0340483,2024-09-22 21:08:21,1,4,77.0,18.0
1727039301.0340483,2024-09-22 21:08:21,1,5,77.0,17.0
1727039301.0340483,2024-09-22 21:08:21,1,6,77.0,16.0
1727039301.0340483,2024-09-22 21:08:21,1,7,77.0,15.0
1727039302.186681,2024-09-22 21:08:22,1,0,77.0,27.0
1727039302.186681,2024-09-22 21:08:22,1,1,77.0,23.0
1727039302.186681,2024-09-22 21:08:22,1,2,77.0,21.0
1727039302.186681,2024-09-22 21:08:22,1,3,77.0,20.0
1727039302.186681,2024-09-22 21:08:22,1,4,77.0,19.0
1727039302.186681,2024-09-22 21:08:22,1,5,77.0,19.0
1727039302.186681,2024-09-22 21:08:22,1,6,77.0,17.0
1727039302.186681,2024-09-22 21:08:22,1,7,77.0,17.0
1727039303.3375266,2024-09-22 21:08:23,1,0,77.0,27.0
1727039303.3375266,2024-09-22 21:08:23,1,1,77.0,23.0
1727039303.3375266,2024-09-22 21:08:23,1,2,77.0,20.0
1727039303.3375266,2024-09-22 21:08:23,1,3,77.0,20.0
1727039303.3375266,2024-09-22 21:08:23,1,4,77.0,19.0
1727039303.3375266,2024-09-22 21:08:23,1,5,77.0,18.0
1727039303.3375266,2024-09-22 21:08:23,1,6,77.0,17.0
1727039303.3375266,2024-09-22 21:08:23,1,7,77.0,16.0
1727039304.4900026,2024-09-22 21:08:24,1,0,77.0,24.0
1727039304.4900026,2024-09-22 21:08:24,1,1,77.0,21.0
1727039304.4900026,2024-09-22 21:08:24,1,2,77.0,19.0
1727039304.4900026,2024-09-22 21:08:24,1,3,77.0,18.0
1727039304.4900026,2024-09-22 21:08:24,1,4,77.0,17.0
1727039304.4900026,2024-09-22 21:08:24,1,5,77.0,17.0
1727039304.4900026,2024-09-22 21:08:24,1,6,77.0,16.0
1727039304.4900026,2024-09-22 21:08:24,1,7,77.0,15.0
1727039305.6428368,2024-09-22 21:08:25,1,0,77.0,27.0
1727039305.6428368,2024-09-22 21:08:25,1,1,77.0,23.0
1727039305.6428368,2024-09-22 21:08:25,1,2,77.0,21.0
1727039305.6428368,2024-09-22 21:08:25,1,3,77.0,20.0
1727039305.6428368,2024-09-22 21:08:25,1,4,77.0,19.0
1727039305.6428368,2024-09-22 21:08:25,1,5,77.0,18.0
1727039305.6428368,2024-09-22 21:08:25,1,6,77.0,17.0
1727039305.6428368,2024-09-22 21:08:25,1,7,77.0,16.0
1727039306.7948542,2024-09-22 21:08:26,1,0,77.0,26.0
1727039306.7948542,2024-09-22 21:08:26,1,1,77.0,23.0
1727039306.7948542,2024-09-22 21:08:26,1,2,77.0,21.0
1727039306.7948542,2024-09-22 21:08:26,1,3,77.0,20.0
1727039306.7948542,2024-09-22 21:08:26,1,4,77.0,19.0
1727039306.7948542,2024-09-22 21:08:26,1,5,77.0,18.0
1727039306.7948542,2024-09-22 21:08:26,1,6,77.0,17.0
1727039306.7948542,2024-09-22 21:08:26,1,7,77.0,16.0
1727039307.947119,2024-09-22 21:08:27,1,0,77.0,27.0
1727039307.947119,2024-09-22 21:08:27,1,1,77.0,22.0
1727039307.947119,2024-09-22 21:08:27,1,2,77.0,20.0
1727039307.947119,2024-09-22 21:08:27,1,3,77.0,19.0
1727039307.947119,2024-09-22 21:08:27,1,4,77.0,18.0
1727039307.947119,2024-09-22 21:08:27,1,5,77.0,17.0
1727039307.947119,2024-09-22 21:08:27,1,6,77.0,15.0
1727039307.947119,2024-09-22 21:08:27,1,7,77.0,15.0
1727039309.0983124,2024-09-22 21:08:29,1,0,77.0,27.0
1727039309.0983124,2024-09-22 21:08:29,1,1,77.0,22.0
1727039309.0983124,2024-09-22 21:08:29,1,2,77.0,20.0
1727039309.0983124,2024-09-22 21:08:29,1,3,77.0,19.0
1727039309.0983124,2024-09-22 21:08:29,1,4,77.0,18.0
1727039309.0983124,2024-09-22 21:08:29,1,5,77.0,17.0
1727039309.0983124,2024-09-22 21:08:29,1,6,77.0,16.0
1727039309.0983124,2024-09-22 21:08:29,1,7,77.0,16.0
1727039310.2500007,2024-09-22 21:08:30,1,0,77.0,28.0
1727039310.2500007,2024-09-22 21:08:30,1,1,77.0,23.0
1727039310.2500007,2024-09-22 21:08:30,1,2,77.0,21.0
1727039310.2500007,2024-09-22 21:08:30,1,3,77.0,20.0
1727039310.2500007,2024-09-22 21:08:30,1,4,77.0,19.0
1727039310.2500007,2024-09-22 21:08:30,1,5,77.0,18.0
1727039310.2500007,2024-09-22 21:08:30,1,6,77.0,17.0
1727039310.2500007,2024-09-22 21:08:30,1,7,77.0,16.0
1727039311.4028616,2024-09-22 21:08:31,1,0,77.0,26.0
1727039311.4028616,2024-09-22 21:08:31,1,1,77.0,22.0
1727039311.4028616,2024-09-22 21:08:31,1,2,77.0,20.0
1727039311.4028616,2024-09-22 21:08:31,1,3,77.0,19.0
1727039311.4028616,2024-09-22 21:08:31,1,4,77.0,18.0
1727039311.4028616,2024-09-22 21:08:31,1,5,77.0,17.0
1727039311.4028616,2024-09-22 21:08:31,1,6,77.0,16.0
1727039311.4028616,2024-09-22 21:08:31,1,7,77.0,15.0
1727039312.5555866,2024-09-22 21:08:32,1,0,77.0,27.0
1727039312.5555866,2024-09-22 21:08:32,1,1,77.0,22.0
1727039312.5555866,2024-09-22 21:08:32,1,2,77.0,20.0
1727039312.5555866,2024-09-22 21:08:32,1,3,77.0,19.0
1727039312.5555866,2024-09-22 21:08:32,1,4,77.0,18.0
1727039312.5555866,2024-09-22 21:08:32,1,5,77.0,17.0
1727039312.5555866,2024-09-22 21:08:32,1,6,77.0,16.0
1727039312.5555866,2024-09-22 21:08:32,1,7,77.0,15.0
1727039313.7076998,2024-09-22 21:08:33,1,0,77.0,27.0
1727039313.7076998,2024-09-22 21:08:33,1,1,77.0,23.0
1727039313.7076998,2024-09-22 21:08:33,1,2,77.0,21.0
1727039313.7076998,2024-09-22 21:08:33,1,3,77.0,19.0
1727039313.7076998,2024-09-22 21:08:33,1,4,77.0,19.0
1727039313.7076998,2024-09-22 21:08:33,1,5,77.0,17.0
1727039313.7076998,2024-09-22 21:08:33,1,6,77.0,16.0
1727039313.7076998,2024-09-22 21:08:33,1,7,77.0,16.0
1727039315.3349993,2024-09-22 21:08:35,1,0,77.0,1.0
1727039315.3349993,2024-09-22 21:08:35,1,1,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,2,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,3,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,4,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,5,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,6,77.0,0.0
1727039315.3349993,2024-09-22 21:08:35,1,7,77.0,0.0
1727039316.4899774,2024-09-22 21:08:36,1,0,77.0,27.0
1727039316.4899774,2024-09-22 21:08:36,1,1,77.0,21.0
1727039316.4899774,2024-09-22 21:08:36,1,2,77.0,20.0
1727039316.4899774,2024-09-22 21:08:36,1,3,77.0,19.0
1727039316.4899774,2024-09-22 21:08:36,1,4,77.0,18.0
1727039316.4899774,2024-09-22 21:08:36,1,5,77.0,17.0
1727039316.4899774,2024-09-22 21:08:36,1,6,77.0,15.0
1727039316.4899774,2024-09-22 21:08:36,1,7,77.0,15.0
1727039317.6485684,2024-09-22 21:08:37,1,0,77.0,2.0
1727039317.6485684,2024-09-22 21:08:37,1,1,77.0,2.0
1727039317.6485684,2024-09-22 21:08:37,1,2,77.0,2.0
1727039317.6485684,2024-09-22 21:08:37,1,3,77.0,2.0
1727039317.6485684,2024-09-22 21:08:37,1,4,77.0,2.0
1727039317.6485684,2024-09-22 21:08:37,1,5,77.0,1.0
1727039317.6485684,2024-09-22 21:08:37,1,6,77.0,1.0
1727039317.6485684,2024-09-22 21:08:37,1,7,77.0,1.0
1727039318.8271668,2024-09-22 21:08:38,1,0,77.0,29.0
1727039318.8271668,2024-09-22 21:08:38,1,1,77.0,29.0
1727039318.8271668,2024-09-22 21:08:38,1,2,77.0,26.0
1727039318.8271668,2024-09-22 21:08:38,1,3,77.0,25.0
1727039318.8271668,2024-09-22 21:08:38,1,4,77.0,24.0
1727039318.8271668,2024-09-22 21:08:38,1,5,77.0,23.0
1727039318.8271668,2024-09-22 21:08:38,1,6,77.0,21.0
1727039318.8271668,2024-09-22 21:08:38,1,7,77.0,20.0
1727039319.9782994,2024-09-22 21:08:39,1,0,77.0,31.0
1727039319.9782994,2024-09-22 21:08:39,1,1,77.0,29.0
1727039319.9782994,2024-09-22 21:08:39,1,2,77.0,27.0
1727039319.9782994,2024-09-22 21:08:39,1,3,77.0,26.0
1727039319.9782994,2024-09-22 21:08:39,1,4,77.0,24.0
1727039319.9782994,2024-09-22 21:08:39,1,5,77.0,23.0
1727039319.9782994,2024-09-22 21:08:39,1,6,77.0,22.0
1727039319.9782994,2024-09-22 21:08:39,1,7,77.0,21.0
1727039321.1323233,2024-09-22 21:08:41,1,0,77.0,31.0
1727039321.1323233,2024-09-22 21:08:41,1,1,77.0,29.0
1727039321.1323233,2024-09-22 21:08:41,1,2,77.0,27.0
1727039321.1323233,2024-09-22 21:08:41,1,3,77.0,25.0
1727039321.1323233,2024-09-22 21:08:41,1,4,77.0,24.0
1727039321.1323233,2024-09-22 21:08:41,1,5,77.0,23.0
1727039321.1323233,2024-09-22 21:08:41,1,6,77.0,22.0
1727039321.1323233,2024-09-22 21:08:41,1,7,77.0,21.0
1727039322.2850819,2024-09-22 21:08:42,1,0,77.0,28.0
1727039322.2850819,2024-09-22 21:08:42,1,1,77.0,27.0
1727039322.2850819,2024-09-22 21:08:42,1,2,77.0,26.0
1727039322.2850819,2024-09-22 21:08:42,1,3,77.0,24.0
1727039322.2850819,2024-09-22 21:08:42,1,4,77.0,23.0
1727039322.2850819,2024-09-22 21:08:42,1,5,77.0,22.0
1727039322.2850819,2024-09-22 21:08:42,1,6,77.0,21.0
1727039322.2850819,2024-09-22 21:08:42,1,7,77.0,24.0
1727039323.4397697,2024-09-22 21:08:43,1,0,77.0,29.0
1727039323.4397697,2024-09-22 21:08:43,1,1,77.0,28.0
1727039323.4397697,2024-09-22 21:08:43,1,2,77.0,26.0
1727039323.4397697,2024-09-22 21:08:43,1,3,77.0,24.0
